timestamp,qw,qx,qy,qz,altitude,ax,ay,az,gx,gy,gz,temp
7284612,0.99,0.11,0.07,-0.01,-0.15,-1.36,2.12,9.65,-0.15,-0.03,-0.02,27.64
7294227,0.99,0.11,0.07,-0.01,-0.15,-1.38,2.12,9.64,-0.08,0.04,-0.02,27.64
7303842,0.99,0.11,0.07,-0.01,-0.15,-1.37,2.12,9.64,-0.15,-0.03,-0.02,27.64
7313457,0.99,0.11,0.07,-0.01,-0.15,-1.38,2.13,9.65,-0.15,-0.03,-0.02,27.64
7323072,0.99,0.11,0.07,-0.01,-0.33,-1.37,2.12,9.64,-0.15,-0.03,-0.02,27.64
7332687,0.99,0.11,0.07,-0.01,-0.33,-1.37,2.12,9.65,-0.08,-0.03,-0.09,27.64
7342302,0.99,0.11,0.07,-0.01,-0.33,-1.37,2.11,9.64,-0.15,-0.03,-0.02,27.61
7351917,0.99,0.11,0.07,-0.01,-0.33,-1.35,2.12,9.66,-0.15,-0.03,-0.02,27.61
7361532,0.99,0.11,0.07,-0.01,-0.33,-1.36,2.13,9.65,-0.08,-0.03,-0.02,27.64
7371147,0.99,0.11,0.07,-0.01,-0.33,-1.35,2.12,9.65,-0.15,-0.03,-0.02,27.64
7380762,0.99,0.11,0.07,-0.01,-0.33,-1.38,2.12,9.64,-0.15,-0.03,-0.02,27.65
7390377,0.99,0.11,0.07,-0.01,-0.30,-1.35,2.12,9.66,-0.15,-0.03,-0.02,27.65
7399992,0.99,0.11,0.07,-0.01,-0.30,-1.38,2.12,9.66,-0.08,-0.03,-0.02,27.64
7409607,0.99,0.11,0.07,-0.01,-0.30,-1.37,2.14,9.66,-0.15,-0.03,-0.02,27.64
7419222,0.99,0.11,0.07,-0.01,-0.30,-1.37,2.11,9.66,-0.15,0.04,-0.02,27.66
7428837,0.99,0.11,0.07,-0.01,-0.30,-1.36,2.10,9.66,-0.15,-0.03,-0.02,27.66
7438452,0.99,0.11,0.07,-0.01,-0.30,-1.36,2.14,9.64,-0.08,-0.03,-0.02,27.61
7448067,0.99,0.11,0.07,-0.01,-0.30,-1.37,2.12,9.65,-0.08,-0.03,-0.02,27.61
7457682,0.99,0.11,0.07,-0.01,-0.26,-1.38,2.12,9.65,-0.15,-0.03,-0.02,27.61
7467297,0.99,0.11,0.07,-0.01,-0.26,-1.36,2.12,9.63,-0.15,-0.03,-0.02,27.61
7476912,0.99,0.11,0.07,-0.01,-0.26,-1.37,2.12,9.64,-0.15,-0.03,-0.02,27.68
7486527,0.99,0.11,0.07,-0.01,-0.26,-1.37,2.12,9.66,-0.15,-0.03,-0.02,27.68
7496142,0.99,0.11,0.07,-0.01,-0.26,-1.37,2.12,9.66,-0.08,-0.03,-0.02,27.65
7505757,0.99,0.11,0.07,-0.01,-0.26,-1.36,2.11,9.65,-0.08,-0.03,-0.02,27.65
7515372,0.99,0.11,0.07,-0.01,-0.26,-1.37,2.12,9.64,-0.08,-0.03,-0.02,27.67
7524987,0.99,0.11,0.07,-0.01,-0.03,-1.35,2.11,9.66,-0.08,-0.03,-0.02,27.67
7534602,0.99,0.11,0.07,-0.01,-0.03,-1.36,2.12,9.66,-0.15,-0.03,-0.02,27.66
7544217,0.99,0.11,0.07,-0.01,-0.03,-1.36,2.11,9.65,-0.15,-0.03,-0.02,27.66
7553832,0.99,0.11,0.07,-0.01,-0.03,-1.38,2.11,9.64,-0.08,-0.03,-0.02,27.66
7563447,0.99,0.11,0.07,-0.01,-0.03,-1.35,2.12,9.66,-0.15,-0.03,-0.02,27.66
7573062,0.99,0.11,0.07,-0.01,-0.03,-1.36,2.11,9.64,-0.15,-0.03,-0.02,27.64
7582677,0.99,0.11,0.07,-0.01,-0.08,-1.37,2.12,9.65,-0.08,-0.03,-0.02,27.64
7592292,0.99,0.11,0.07,-0.01,-0.08,-1.36,2.13,9.65,-0.08,-0.03,-0.02,27.64
7601907,0.99,0.11,0.07,-0.01,-0.08,-1.35,2.11,9.64,-0.15,-0.03,-0.02,27.64
7611522,0.99,0.11,0.07,-0.01,-0.08,-1.38,2.11,9.64,-0.15,-0.03,-0.02,27.64
7621137,0.99,0.11,0.07,-0.01,-0.08,-1.36,2.12,9.65,-0.15,-0.03,-0.02,27.66
7630752,0.99,0.11,0.07,-0.01,-0.08,-1.36,2.10,9.65,-0.08,-0.03,-0.02,27.66
7640367,0.99,0.11,0.07,-0.01,-0.08,-1.37,2.10,9.65,-0.15,-0.03,-0.02,27.66
7649982,0.99,0.11,0.07,-0.01,-0.02,-1.37,2.10,9.66,-0.15,-0.03,-0.02,27.66
7659597,0.99,0.11,0.07,-0.01,-0.02,-1.36,2.12,9.65,-0.08,-0.03,-0.02,27.65
7669212,0.99,0.11,0.07,-0.01,-0.02,-1.36,2.13,9.65,-0.08,-0.03,-0.02,27.65
7678827,0.99,0.11,0.07,-0.01,-0.02,-1.37,2.13,9.65,-0.08,-0.03,-0.02,27.61
7688442,0.99,0.11,0.07,-0.01,-0.02,-1.36,2.11,9.65,-0.15,-0.03,-0.02,27.61
7698057,0.99,0.11,0.07,-0.01,-0.02,-1.38,2.14,9.58,-0.01,0.04,-0.02,27.61
7707672,0.99,0.11,0.07,-0.01,-0.02,-1.40,2.23,9.78,-0.43,-0.52,-0.72,27.61
7717287,0.99,0.11,0.07,-0.01,-0.15,-1.18,1.95,9.60,-1.83,-0.45,0.89,27.65
7726902,0.99,0.11,0.07,-0.01,-0.15,-1.36,1.81,9.65,1.18,1.93,2.29,27.65
7736517,0.99,0.11,0.07,-0.01,-0.15,-1.45,2.43,9.64,5.31,1.09,3.06,27.63
7746132,0.99,0.11,0.07,-0.01,-0.15,-1.37,2.35,9.63,-0.29,-0.24,2.43,27.63
7755747,0.99,0.11,0.07,-0.01,-0.15,-1.41,1.86,9.68,-3.09,0.18,0.75,27.66
7765362,0.99,0.11,0.07,-0.01,-0.15,-1.34,2.10,9.68,1.60,-0.03,-0.58,27.66
7774977,0.99,0.11,0.07,-0.01,-0.15,-1.38,2.33,9.57,1.60,0.18,-0.30,27.64
7784592,0.99,0.11,0.07,-0.01,-0.17,-1.31,2.04,9.60,-1.97,-0.17,-0.02,27.64
7794207,0.99,0.11,0.07,-0.01,-0.17,-1.34,1.99,9.70,-0.50,0.39,0.12,27.62
7803822,0.99,0.11,0.07,-0.01,-0.17,-1.53,2.15,9.86,1.18,0.11,0.33,27.62
7813437,0.99,0.11,0.07,-0.01,-0.17,-1.48,2.01,9.92,0.90,-1.78,2.08,27.64
7823052,0.99,0.11,0.07,-0.01,-0.17,-1.98,2.04,10.36,2.93,-3.67,4.60,27.64
7832667,0.99,0.11,0.07,-0.01,-0.17,-2.46,2.57,9.92,5.24,-14.66,2.78,27.66
7842282,0.99,0.11,0.07,-0.01,-0.17,-1.05,2.57,9.54,-1.27,-24.60,-4.15,27.66
7851897,0.99,0.11,0.06,-0.01,-0.04,-0.92,2.23,9.65,-11.00,-18.09,-6.39,27.67
7861512,0.99,0.11,0.06,-0.01,-0.04,-0.53,2.51,9.98,-9.60,-15.71,-5.76,27.67
7871127,0.99,0.11,0.06,-0.01,-0.04,-0.92,2.28,9.74,-12.68,-5.42,3.55,27.65
7880742,0.99,0.10,0.06,-0.01,-0.04,-1.28,1.70,9.24,-16.53,-2.69,4.95,27.65
7890357,0.99,0.10,0.06,-0.01,-0.04,-1.39,1.55,9.10,-10.37,-7.03,4.18,27.64
7899972,0.99,0.10,0.06,-0.01,-0.04,-0.95,2.09,9.01,-4.77,-8.29,0.54,27.64
7909587,0.99,0.10,0.06,-0.01,0.12,-1.23,1.57,9.15,-7.15,-5.91,-2.96,27.67
7919202,0.99,0.10,0.06,-0.01,0.12,-1.02,1.67,9.60,1.60,-4.16,-7.23,27.67
7928817,0.99,0.10,0.06,-0.01,0.12,-0.46,2.08,9.72,6.57,0.11,-8.00,27.66
7938432,0.99,0.10,0.06,-0.01,0.12,-1.15,2.01,9.59,4.47,6.41,-1.00,27.66
7948047,0.99,0.10,0.06,-0.01,0.12,-1.23,2.01,9.62,4.75,5.85,3.97,27.67
7957662,0.99,0.10,0.06,-0.01,0.12,-1.36,2.08,9.62,6.22,5.15,3.06,27.67
7967277,0.99,0.10,0.06,-0.01,0.12,-1.34,2.16,9.59,7.27,4.31,0.33,27.67
7976892,0.99,0.11,0.06,-0.01,-0.07,-1.10,2.40,9.78,5.03,2.84,-1.14,27.67
7986507,0.99,0.11,0.06,-0.01,-0.07,-1.52,2.08,9.86,-8.48,3.54,-0.51,27.63
7996122,0.99,0.10,0.06,-0.01,-0.07,-1.52,2.08,9.86,-8.48,3.54,-0.51,27.63
8005737,0.99,0.10,0.06,-0.01,-0.07,-1.38,1.93,9.72,-8.48,3.54,-0.51,27.63
8015352,0.99,0.10,0.07,-0.01,-0.07,-1.38,1.85,9.76,-8.06,0.39,-0.79,27.68
8024967,0.99,0.10,0.06,-0.01,-0.07,-1.16,1.85,9.73,-5.75,-0.45,-1.14,27.68
8034582,0.99,0.10,0.06,-0.01,-0.07,-1.23,1.78,9.73,-1.62,0.18,-0.44,27.64
8044197,0.99,0.10,0.06,-0.01,-0.14,-1.20,1.91,9.63,2.93,0.81,-0.02,27.64
8053812,0.99,0.10,0.06,-0.01,-0.14,-1.24,1.99,9.82,5.59,1.37,0.19,27.66
8063427,0.99,0.10,0.06,-0.01,-0.14,-1.29,2.24,9.68,6.99,1.72,0.33,27.66
8073042,0.99,0.10,0.06,-0.01,-0.14,-1.34,2.34,9.71,3.49,1.37,0.47,27.66
8082657,0.99,0.10,0.06,-0.01,-0.14,-1.35,2.19,9.75,-0.78,0.25,0.61,27.66
8092272,0.99,0.10,0.06,-0.01,-0.14,-1.30,2.20,9.61,-2.60,-1.71,-0.44,27.62
8101887,0.99,0.10,0.06,-0.01,-0.14,-1.24,2.08,9.71,-5.12,-2.27,-0.72,27.62
8111502,0.99,0.10,0.06,-0.01,-0.24,-1.19,1.96,9.76,-5.12,-1.92,-0.51,27.63
8121117,0.99,0.10,0.06,-0.01,-0.24,-1.31,1.91,9.65,-3.23,-1.64,-0.23,27.63
8130732,0.99,0.10,0.06,-0.01,-0.24,-1.13,1.96,9.70,-0.36,-1.22,-0.16,27.61
8140347,0.99,0.10,0.06,-0.01,-0.24,-1.32,1.91,9.81,1.18,-0.59,0.12,27.61
8149962,0.99,0.10,0.06,-0.01,-0.24,-1.24,2.08,9.67,4.05,-0.66,0.33,27.64
8159577,0.99,0.10,0.06,-0.01,-0.24,-1.23,2.21,9.60,3.28,-1.01,0.40,27.64
8169192,0.99,0.10,0.06,-0.01,-0.24,-1.18,2.16,9.55,0.13,-1.08,0.47,27.64
8178807,0.99,0.10,0.06,-0.01,0.07,-1.13,2.09,9.45,-2.32,-0.73,0.19,27.64
8188422,0.99,0.10,0.06,-0.01,0.07,-1.17,1.97,9.51,-3.58,0.11,-0.37,27.64
8198037,0.99,0.10,0.06,-0.01,0.07,-1.17,1.89,9.68,-2.18,0.67,-0.72,27.64
8207652,0.99,0.10,0.06,-0.01,0.07,-1.22,1.91,9.82,0.83,1.79,-0.72,27.61
8217267,0.99,0.10,0.06,-0.01,0.07,-1.31,2.08,9.93,3.14,2.98,-1.35,27.61
8226882,0.99,0.10,0.06,-0.01,0.07,-1.24,2.32,9.42,4.54,2.56,-0.65,27.66
8236497,0.99,0.10,0.06,-0.01,-0.00,-1.24,2.11,9.52,-1.76,1.58,1.31,27.66
8246112,0.99,0.10,0.06,-0.01,-0.00,-1.23,1.82,9.74,-1.97,1.58,0.05,27.62
8255727,0.99,0.10,0.06,-0.01,-0.00,-1.24,2.06,9.83,1.81,1.93,-1.07,27.62
8265342,0.99,0.10,0.06,-0.01,-0.00,-1.42,2.15,9.85,1.60,2.42,-1.42,27.63
8274957,0.99,0.11,0.06,-0.01,-0.00,-1.23,2.48,9.54,1.32,0.74,-0.93,27.63
8284572,0.99,0.10,0.06,-0.01,-0.00,-1.33,1.92,9.70,-7.71,0.46,1.38,27.63
8294187,0.99,0.10,0.06,-0.01,-0.00,-1.25,1.69,9.72,-4.70,0.11,-0.44,27.63
8303802,0.99,0.10,0.06,-0.01,-0.15,-1.08,2.11,9.43,2.58,0.53,-1.00,27.66
8313417,0.99,0.10,0.06,-0.01,-0.15,-1.36,1.83,9.78,0.90,1.93,0.40,27.66
8323032,0.99,0.10,0.06,-0.01,-0.15,-1.30,2.12,9.64,4.61,1.58,-0.16,27.66
8332647,0.99,0.10,0.06,-0.01,-0.15,-1.34,2.32,9.85,3.42,0.60,-0.79,27.66
8342262,0.99,0.11,0.06,-0.01,-0.15,-1.27,2.32,9.63,0.06,0.18,0.61,27.64
8351877,0.99,0.10,0.06,-0.01,-0.15,-1.30,2.02,9.62,-4.49,-0.59,0.89,27.64
8361492,0.99,0.10,0.06,-0.01,-0.15,-1.25,1.95,9.82,-4.00,-0.87,-1.07,27.65
8371107,0.99,0.10,0.06,-0.01,-0.18,-1.15,2.17,9.60,-2.18,-0.52,-1.70,27.65
8380722,0.99,0.10,0.06,-0.01,-0.18,-1.22,1.92,9.56,-2.18,0.53,0.61,27.65
8390337,0.99,0.10,0.06,-0.01,-0.18,-0.73,1.77,9.71,-3.93,0.53,0.05,27.62
8399952,0.99,0.10,0.06,-0.01,-0.18,-0.43,2.11,9.57,-2.18,1.23,0.05,27.62
8409567,0.99,0.10,0.06,-0.01,-0.18,-0.43,2.11,10.06,0.76,8.93,1.24,27.63
8419182,0.99,0.10,0.06,-0.01,-0.18,-0.77,2.66,10.06,-2.74,17.61,-1.77,27.63
8428797,0.99,0.10,0.06,-0.01,-0.18,-0.77,3.72,10.09,-16.04,24.05,-7.93,27.66
8438412,0.99,0.10,0.07,-0.01,-0.11,-2.02,2.87,10.13,-42.22,28.81,-2.05,27.66
8448027,0.99,0.10,0.07,-0.01,-0.11,-2.69,2.81,9.56,-50.27,9.21,4.60,27.66
8457642,0.99,0.09,0.07,-0.01,-0.11,-1.67,2.00,9.00,-63.64,-8.01,15.66,27.66
8467257,0.99,0.08,0.07,-0.01,-0.11,-0.88,0.99,9.74,-73.51,-8.22,28.19,27.66
8476872,0.99,0.08,0.07,-0.00,-0.11,-1.69,-0.32,9.11,-57.55,-4.44,32.60,27.66
8486487,0.99,0.08,0.07,-0.00,-0.11,-1.17,-1.12,9.44,-23.11,-2.41,28.82,27.66
8496102,0.99,0.08,0.07,0.00,-0.11,-0.89,-1.18,9.06,29.67,4.52,21.89,27.66
8505717,0.99,0.08,0.07,0.00,-0.29,-1.95,-0.93,8.51,75.24,16.42,13.70,27.65
8515332,0.99,0.09,0.07,0.00,-0.29,-1.04,0.67,9.51,146.92,34.76,-0.72,27.67
8524947,0.99,0.11,0.07,0.00,-0.29,-1.04,0.67,9.51,146.92,34.76,-0.72,27.67
8534562,0.99,0.12,0.08,-0.00,-0.29,-2.23,7.67,13.78,171.70,25.94,-24.52,27.67
8544177,0.99,0.13,0.08,-0.01,-0.29,-2.21,10.71,8.35,89.59,-6.54,-29.28,27.67
8553792,0.99,0.12,0.07,-0.00,-0.29,-2.68,5.65,9.30,-107.11,-9.34,24.41,27.67
8563407,0.99,0.11,0.07,0.00,-0.17,-1.13,-1.01,10.53,-134.97,-2.41,23.50,27.64
8573022,0.99,0.10,0.07,0.00,-0.17,-0.51,-0.24,9.06,-47.19,-14.38,8.59,27.64
8582637,0.99,0.10,0.07,0.00,-0.17,-1.63,0.34,9.27,-3.79,-4.65,3.97,27.64
8592252,0.99,0.10,0.07,-0.00,-0.17,-1.91,0.72,11.20,32.68,9.35,-15.35,27.64
8601867,0.99,0.11,0.07,-0.00,-0.17,-1.13,4.10,9.39,60.75,3.33,-28.37,27.62
8611482,0.99,0.11,0.07,-0.00,-0.17,-0.87,5.24,7.22,19.59,-4.58,-6.95,27.62
8621097,0.99,0.11,0.07,-0.00,-0.17,-2.31,1.37,11.11,-66.30,1.58,23.78,27.66
8630712,0.99,0.10,0.07,-0.00,-0.22,-1.28,0.36,9.60,-25.84,-4.02,6.14,27.66
8640327,0.99,0.10,0.07,-0.00,-0.22,-1.04,1.05,9.48,7.55,-3.67,3.83,27.61
8649942,0.99,0.11,0.07,-0.00,-0.22,-1.74,1.88,9.06,27.15,0.18,-2.54,27.61
8659557,0.99,0.11,0.07,-0.00,-0.22,-0.99,3.93,9.49,26.52,4.66,-14.09,27.64
8669172,0.99,0.11,0.07,-0.00,-0.22,-1.40,3.23,9.52,-9.46,5.57,-5.69,27.64
8678787,0.99,0.11,0.07,-0.00,-0.22,-0.91,2.07,9.73,-27.03,7.74,1.52,27.62
8688402,0.99,0.10,0.07,-0.00,-0.22,-1.22,2.16,9.60,-22.83,9.49,1.38,27.62
8698017,0.99,0.10,0.07,-0.00,-0.20,-1.75,1.46,10.16,-22.55,12.64,3.69,27.69
8707632,0.99,0.10,0.08,-0.00,-0.20,-1.81,1.92,9.69,-5.19,9.84,-2.82,27.69
8717247,0.99,0.10,0.08,-0.00,-0.20,-2.48,1.65,9.18,1.04,3.68,0.47,27.70
8726862,0.99,0.10,0.08,-0.00,-0.20,-2.25,2.74,8.99,7.20,-11.09,-7.23,27.70
8736477,0.99,0.10,0.08,-0.01,-0.20,-2.19,3.63,8.05,-18.63,-16.69,-41.04,27.62
8746092,0.99,0.10,0.08,-0.01,-0.20,-3.72,2.86,9.79,-72.60,-13.47,-47.69,27.62
8755707,0.99,0.09,0.07,-0.01,-0.20,-1.05,1.98,11.20,-71.62,-28.17,-37.68,27.71
8765322,0.99,0.08,0.07,-0.01,-0.41,-0.42,1.82,9.83,-71.62,-41.05,-8.56,27.71
8774937,0.99,0.08,0.07,-0.01,-0.41,0.24,1.59,9.69,-61.75,-41.05,21.05,27.71
8784552,1.00,0.07,0.06,-0.01,-0.41,0.27,0.80,9.25,-65.32,-38.88,21.05,27.68
8794167,1.00,0.07,0.06,-0.01,-0.41,0.27,0.80,9.48,-62.66,-13.40,22.31,27.68
8803782,1.00,0.06,0.06,-0.01,-0.41,-1.24,-0.42,9.48,-50.06,5.22,12.58,27.64
8813397,1.00,0.06,0.06,-0.01,-0.41,-1.36,0.28,9.62,-13.17,13.48,-6.88,27.64
8823012,1.00,0.06,0.06,-0.01,-0.41,-1.56,0.54,9.62,9.23,19.22,-14.72,27.64
8832627,1.00,0.06,0.06,-0.01,-0.24,-1.00,0.50,9.84,25.26,16.63,-7.44,27.64
8842242,1.00,0.06,0.07,-0.01,-0.24,-1.55,2.43,9.30,38.28,15.02,4.18,27.65
8851857,1.00,0.07,0.07,-0.01,-0.24,-2.66,5.39,8.33,0.69,20.90,5.58,27.65
8861472,1.00,0.06,0.07,-0.01,-0.24,-1.77,1.92,10.30,-38.30,-6.19,-1.49,27.67
8871087,1.00,0.07,0.07,-0.01,-0.24,-1.50,4.00,9.19,42.90,-15.43,-5.41,27.67
8880702,1.00,0.07,0.06,-0.01,-0.24,-1.10,1.03,10.93,22.46,-21.52,32.95,27.65
8890317,1.00,0.07,0.06,-0.00,-0.21,-0.25,1.62,9.42,47.59,-18.79,38.69,27.65
8899932,1.00,0.08,0.06,0.00,-0.21,-1.97,0.67,9.26,53.33,-7.45,33.23,27.66
8909547,0.99,0.09,0.06,0.00,-0.21,-0.85,1.77,9.37,78.67,-0.10,27.56,27.66
8919162,0.99,0.09,0.06,0.01,-0.21,-1.42,-0.67,11.45,74.75,15.51,55.77,27.65
8928777,0.99,0.09,0.06,0.01,-0.21,-1.07,1.78,9.91,47.73,5.50,68.72,27.65
8938392,0.99,0.10,0.06,0.02,-0.21,-1.30,-0.14,10.16,29.04,17.75,40.51,27.68
8948007,0.99,0.10,0.06,0.02,-0.21,-2.27,2.46,9.38,44.44,11.31,-1.42,27.68
8957622,0.99,0.10,0.06,0.01,-0.17,-1.67,2.73,9.77,32.26,1.51,-5.34,27.67
8967237,0.99,0.11,0.06,0.01,-0.17,-1.92,1.85,9.95,25.68,-15.29,-7.58,27.67
8976852,0.99,0.11,0.06,0.01,-0.17,-1.53,2.98,9.80,38.77,-28.87,-21.30,27.69
8986467,0.99,0.11,0.06,0.01,-0.17,-1.19,3.45,9.09,25.82,-28.66,-21.02,27.69
8996082,0.99,0.11,0.06,0.01,-0.17,-0.92,3.96,8.81,-8.41,-19.14,-17.10,27.63
9005697,0.99,0.11,0.06,0.01,-0.17,-0.34,1.22,10.89,-59.09,35.39,-25.43,27.66
9015312,0.99,0.10,0.06,0.00,0.14,-0.34,1.22,10.89,-59.09,35.39,-25.43,27.66
9024927,0.99,0.10,0.06,0.00,0.11,-1.18,3.35,9.74,-47.89,14.04,-15.07,27.66
9034542,0.99,0.09,0.06,0.00,0.11,-0.78,2.57,9.91,-56.99,9.21,3.83,27.62
9044157,0.99,0.09,0.07,0.01,0.11,-1.27,2.37,9.82,-71.48,16.28,11.39,27.62
9053772,0.99,0.09,0.07,0.01,0.11,-1.75,2.75,9.90,-46.42,2.28,10.76,27.68
9063387,0.99,0.09,0.06,0.01,0.11,-1.19,2.14,10.27,-23.74,-10.39,24.20,27.68
9073002,0.99,0.08,0.06,0.01,0.11,-1.86,1.66,9.07,-40.68,-18.02,42.61,27.62
9082617,0.99,0.08,0.06,0.02,0.11,-1.88,0.54,10.20,-38.02,-5.42,37.43,27.62
9092232,1.00,0.07,0.06,0.02,-0.09,-1.41,0.33,10.10,-53.70,-10.11,20.35,27.66
9101847,1.00,0.07,0.06,0.02,-0.09,-1.60,0.35,9.67,-39.00,2.98,-9.05,27.66
9111462,1.00,0.07,0.06,0.02,-0.09,-2.16,2.28,9.81,-23.46,-0.17,-19.27,27.64
9121077,1.00,0.07,0.06,0.02,-0.09,-1.75,2.20,10.17,-30.32,-12.35,-12.69,27.64
9130692,1.00,0.06,0.06,0.01,-0.09,-1.11,1.61,9.91,-39.35,-21.66,-6.11,27.68
9140307,1.00,0.06,0.06,0.01,-0.09,-1.22,2.44,9.57,-50.27,-28.52,-3.66,27.68
9149922,1.00,0.05,0.06,0.02,-0.09,-1.04,1.85,9.62,-77.99,-22.15,2.57,27.68
9159537,1.00,0.05,0.05,0.02,-0.10,-0.67,1.38,10.05,-77.99,-22.15,7.96,27.62
9169152,1.00,0.04,0.05,0.02,-0.10,-0.61,0.34,9.44,-90.52,-20.89,7.96,27.62
9178767,1.00,0.03,0.05,0.02,-0.10,-0.61,0.56,8.83,-92.27,-11.09,13.49,27.68
9188382,1.00,0.02,0.05,0.02,-0.10,-1.47,0.56,10.70,-80.02,21.32,-1.56,27.68
9197997,1.00,0.02,0.05,0.02,-0.10,-1.19,0.36,10.70,-77.08,12.36,0.61,27.66
9207612,1.00,0.01,0.05,0.02,-0.10,-0.76,-2.02,9.37,-61.96,-6.75,13.00,27.66
9217227,1.00,0.01,0.05,0.02,-0.17,-1.68,-2.34,10.08,-22.69,-1.43,-8.35,27.64
9226842,1.00,0.01,0.05,0.02,-0.17,-1.08,-0.54,9.54,33.73,6.41,-27.18,27.64
9236457,1.00,0.01,0.05,0.01,-0.17,-1.51,1.22,10.00,45.70,10.47,-35.58,27.66
9246072,1.00,0.02,0.06,0.01,-0.17,-1.43,1.47,10.39,31.00,15.16,-31.66,27.66
9255687,1.00,0.02,0.06,0.01,-0.17,-1.94,0.86,9.36,2.09,8.16,-22.00,27.66
9265302,1.00,0.02,0.06,0.01,-0.17,-1.84,1.60,10.25,-7.71,-3.32,-19.20,27.66
9274917,1.00,0.02,0.06,0.01,-0.17,-1.20,1.05,9.94,-14.36,-8.64,-10.31,27.65
9284532,1.00,0.02,0.06,0.01,-0.14,-1.29,1.46,9.73,-16.60,-7.80,-8.49,27.65
9294147,1.00,0.02,0.06,0.01,-0.14,-1.28,1.22,9.66,-26.96,-10.95,-3.87,27.67
9303762,1.00,0.02,0.05,0.01,-0.14,-0.59,1.15,10.09,-25.42,-16.55,-5.48,27.67
9313377,1.00,0.01,0.05,0.01,-0.14,0.15,0.14,9.71,-23.60,-15.85,-7.37,27.67
9322992,1.00,0.01,0.05,0.00,-0.14,-0.89,-0.33,10.07,-16.04,-16.41,-19.62,27.67
9332607,1.00,0.01,0.05,0.00,-0.14,-0.79,-0.15,9.78,-5.82,-23.62,-15.49,27.63
9342222,1.00,0.01,0.05,0.00,-0.14,-1.23,0.00,9.88,-1.06,-26.21,-7.79,27.63
9351837,1.00,0.01,0.04,0.00,-0.25,-0.80,-0.03,10.29,4.33,-26.21,-4.36,27.67
9361452,1.00,0.01,0.04,0.00,-0.25,-0.94,-0.03,9.65,19.52,-19.91,-12.48,27.67
9371067,1.00,0.01,0.04,-0.00,-0.25,-0.69,0.15,9.82,31.98,-7.80,-25.92,27.66
9380682,1.00,0.01,0.04,-0.00,-0.25,-0.70,-0.06,9.63,39.12,5.08,-34.53,27.66
9390297,1.00,0.02,0.04,-0.01,-0.25,-0.58,-0.68,9.35,54.17,11.66,-31.59,27.63
9399912,1.00,0.03,0.04,-0.01,-0.25,-0.40,0.47,8.44,101.00,19.22,-29.07,27.63
9409527,1.00,0.04,0.04,-0.01,-0.25,-0.46,-0.27,9.51,146.43,31.82,-8.63,27.67
9419142,1.00,0.05,0.05,-0.01,0.02,-1.00,0.02,9.14,151.05,19.78,11.11,27.67
9428757,1.00,0.06,0.05,-0.01,0.02,-0.13,0.78,9.29,183.39,35.04,2.08,27.66
9438372,1.00,0.08,0.05,-0.01,0.02,-0.31,3.88,10.39,149.02,64.79,13.00,27.66
9447987,0.99,0.09,0.06,-0.01,0.02,-1.32,3.38,10.40,88.89,70.46,43.17,27.68
9457602,0.99,0.09,0.06,-0.00,0.02,-1.38,3.07,10.42,56.97,45.40,74.25,27.68
9467217,0.99,0.10,0.07,0.01,0.02,-2.53,2.89,10.57,56.62,36.37,66.55,27.70
9476832,0.99,0.10,0.07,0.01,0.02,-2.44,3.52,9.55,58.65,28.81,38.34,27.70
9486447,0.99,0.11,0.07,0.01,-0.11,-1.39,4.32,9.42,26.31,32.17,27.28,27.64
9496062,0.99,0.11,0.07,0.01,-0.11,-1.49,2.88,9.64,-14.08,21.88,22.80,27.64
9505677,0.99,0.11,0.07,0.01,-0.11,-1.90,2.56,9.71,-21.64,16.35,12.16,27.71
9515292,0.99,0.11,0.08,0.01,-0.11,-1.65,2.75,9.46,-18.91,11.03,-1.70,27.71
9524907,0.99,0.10,0.08,0.01,-0.11,-2.05,3.20,9.50,-28.15,11.94,-10.66,27.68
9534522,0.99,0.10,0.08,0.01,-0.11,-1.67,3.29,9.74,-48.10,2.28,-8.49,27.68
9544137,0.99,0.10,0.08,0.01,-0.14,-2.10,1.50,9.00,-48.10,-12.14,-2.05,27.68
9553752,0.99,0.09,0.08,0.01,-0.14,-0.04,-4.91,9.42,-70.57,-12.14,-2.05,27.67
9563367,0.99,0.08,0.07,0.01,-0.14,0.78,-3.94,13.15,-70.85,-33.00,11.53,27.67
9572982,0.99,0.08,0.07,0.01,-0.14,0.78,-3.94,6.42,-7.43,-28.24,-7.16,27.62
9582597,0.99,0.09,0.07,0.01,-0.14,-2.17,-0.95,6.42,71.60,-11.86,-82.69,27.62
9592212,0.99,0.08,0.07,-0.00,-0.14,-3.80,8.34,8.10,-13.87,8.93,-130.08,27.68
9601827,0.99,0.08,0.07,-0.01,-0.14,-2.46,3.00,12.09,-109.70,-21.38,-121.68,27.68
9611442,0.99,0.07,0.07,-0.02,-0.07,-1.77,4.83,7.89,-38.79,-33.49,-80.66,27.64
9621057,1.00,0.07,0.06,-0.02,-0.07,-1.18,4.38,10.72,-57.20,-63.73,-31.94,27.64
9630672,1.00,0.06,0.06,-0.02,-0.07,0.38,1.67,10.69,-53.49,-38.60,-16.61,27.68
9640287,1.00,0.06,0.06,-0.02,-0.07,-1.77,2.41,9.63,-82.05,-53.09,-2.61,27.68
9649902,1.00,0.05,0.05,-0.02,-0.07,-2.06,1.88,10.49,-80.23,-48.82,27.98,27.68
